128
0.833720 0.321820 0.648756 1.051638 1.606232 1.642459 1.358045 1.980842 2.040513 2.949631 4.098594 2.057928 3.525994 3.631738 3.250957 3.362849 3.063297 2.809074 4.654387 2.869232 2.670425 2.610449 3.732500 2.967599 3.494408 2.975771 3.742859 2.307461 3.487162 3.764946 1.490885 3.498427 3.530342 2.275683 2.780406 2.856063 3.652570 2.294718 3.037590 3.362585 3.822714 2.686670 4.455892 3.388692 2.900500 4.755813 2.888582 3.410779 3.184978 3.282121 3.568171 4.563818 1.493133 4.075575 3.952986 3.415053 2.353751 2.906870 3.570316 3.287896 3.446721 3.242206 3.784244 2.209861 2.588707 2.895233 2.528157 3.282611 3.700091 3.749975 3.142808 3.352349 3.425105 2.904394 2.243651 2.754724 3.158538 2.359137 3.192231 3.590294 3.410928 4.011189 4.117413 3.190915 3.258131 3.856483 2.777603 2.652496 2.805005 2.127870 3.660703 3.565669 4.446758 2.802621 2.755640 3.327634 1.977664 3.882743 2.911930 3.867378 3.070062 3.095085 2.702808 3.313533 4.232731 2.173363 3.788837 2.948203 4.096007 3.412831 2.465239 3.237482 2.280653 1.932243 2.910551 3.814728 3.400930 3.634491 3.751044 3.888247 5.029028 3.372942 2.910865 3.748065 3.517090 3.748502 4.587918 3.706151 
0.801776 0.341532 0.796525 0.838034 1.065049 1.058025 0.568569 1.198014 1.428141 1.806160 2.227660 1.769522 2.515098 2.594621 2.768199 3.557454 2.268931 2.784217 3.000133 3.175868 2.035922 2.578786 3.314609 2.249745 2.105596 3.184939 2.556551 1.571486 2.857781 2.211099 1.395425 2.987850 2.293259 2.434569 2.534796 2.870235 3.237971 2.209334 3.156801 3.189429 3.240007 2.909832 3.878302 2.471561 2.666969 3.444577 2.402842 3.445982 2.534977 3.102593 3.039886 3.229122 1.656556 2.945781 2.999062 2.734628 2.164771 3.210956 3.303322 3.532634 3.013341 2.441365 2.452656 2.577560 2.231750 3.037407 1.602332 3.150102 3.243463 3.720743 2.413418 2.427784 2.859473 2.878311 1.914187 1.562647 2.651179 1.326351 2.260803 2.715446 2.513602 3.619200 2.812771 3.928666 1.632144 2.505483 2.610066 2.240614 1.922338 1.056095 3.662504 2.758554 3.363433 3.229482 2.210635 1.820162 2.348270 2.195336 2.749912 2.586056 1.732985 2.709700 2.697676 2.542420 2.755689 1.621185 2.891653 2.208690 2.911161 2.623281 1.831754 3.140812 1.251162 1.301801 3.100974 2.562513 2.653935 3.006227 3.656009 2.339583 3.734811 2.493142 2.537682 3.180025 2.125285 3.063041 4.484561 2.083494 
0.854068 0.390748 1.188364 0.999636 1.827544 1.202548 1.153101 2.216081 2.681984 3.754216 3.123437 2.268100 4.494177 4.306518 2.873073 4.953955 3.081149 3.442722 4.333029 3.571302 3.166166 3.800619 4.465434 2.662358 4.025922 2.832495 5.310236 2.915843 3.931221 4.373683 2.160311 4.453496 4.615866 3.145638 3.333798 3.946180 3.326387 3.483376 3.444759 4.556805 5.095180 2.523286 4.491049 3.747541 3.166240 4.945749 4.162241 4.404501 4.216213 3.624640 4.061912 4.080554 2.388494 4.716619 4.191531 4.577336 2.694154 3.030661 4.589319 3.782486 3.710980 3.844200 3.778272 2.454295 3.291977 2.948677 3.086088 4.563275 4.685032 4.563021 3.471839 3.903260 4.543171 3.586739 3.217136 3.672885 3.997545 3.227563 3.769453 3.949574 3.758644 4.188946 4.029450 4.684949 3.402650 4.376792 3.385905 4.016125 2.512921 2.972409 4.460195 3.647694 4.945817 4.078418 3.779183 4.798648 3.186514 3.914906 3.628392 4.225298 4.067211 3.422675 3.947750 3.030339 4.682234 2.013072 3.961685 3.441310 4.507258 4.553483 3.289164 3.482015 2.868822 2.741046 3.510213 4.321322 3.750955 3.608189 4.383016 4.287135 5.492199 3.931693 4.049593 4.057813 3.845478 4.245409 4.842813 4.101664 
0.558014 0.296647 1.175328 0.952194 1.643678 1.203116 1.363647 2.339967 1.975916 2.905211 3.810338 2.363794 3.686499 3.726635 4.012305 4.605764 3.860757 3.627048 4.548948 2.891763 2.704109 2.941431 4.527176 3.603715 4.125567 3.013278 4.222725 3.283787 3.898786 4.195133 1.538468 3.747642 4.640657 3.705331 3.607586 4.297720 3.463228 3.331729 4.471480 4.977149 5.628215 3.431825 5.184527 4.279249 4.312168 5.789866 4.464484 4.586333 4.158246 4.149097 4.299405 4.803793 2.173996 4.333265 4.784400 3.803047 2.892827 3.880736 5.082343 4.120600 3.968509 3.250347 4.494334 2.701844 4.298307 3.301888 2.371107 4.449380 4.673924 4.920307 3.631748 3.813714 4.571139 3.078036 2.782471 3.324645 3.798436 2.631495 3.807703 4.058024 3.772467 4.951152 3.729415 4.152626 3.322714 4.749198 3.782528 3.262115 3.576918 3.099088 4.834161 3.714459 4.975617 3.961709 3.702893 4.065648 2.380200 4.366549 4.107908 4.632346 3.495358 3.215161 3.948083 3.481246 5.008922 2.030672 4.743985 3.223701 3.757896 4.915693 4.200386 4.350036 2.811667 2.260914 3.626242 4.101745 3.756427 3.787779 4.296990 4.509298 5.013750 3.673888 4.518746 4.527460 4.269660 4.591627 5.049226 4.833103 
0.843331 0.379494 1.141664 1.173229 1.776701 1.571945 1.441415 2.480560 2.460168 3.185627 3.747069 2.746229 4.747007 4.397761 4.569748 6.052275 4.585822 5.001364 5.575878 4.296748 3.552486 4.894320 6.167263 4.300230 5.459656 4.637578 5.335931 4.082089 5.236321 5.091282 3.082199 5.408813 5.552922 4.054872 4.733469 4.756862 5.506718 3.807526 4.979605 5.689081 6.708332 4.779472 5.804123 4.322651 4.503724 6.571429 5.139009 6.324857 5.056329 4.925553 6.097438 5.983280 3.764468 5.602627 5.475441 5.691336 3.216058 5.423020 6.103201 4.615607 4.679460 4.437796 5.020267 3.851971 4.503959 4.567399 3.773582 5.240270 5.751865 5.362457 4.682464 4.370188 5.848188 4.742823 3.595228 3.882649 5.323908 3.309353 4.999217 5.167638 4.901846 6.039004 5.235986 5.943627 4.437390 4.789032 4.603980 4.753845 4.151127 3.569886 5.898237 4.837473 6.070841 5.279195 3.930379 4.770106 4.421628 5.300454 4.384150 5.006201 4.131694 4.621550 5.098225 3.978281 5.540135 3.737415 4.944954 4.823973 5.234149 5.422386 4.545416 5.296154 3.918409 3.587320 5.328968 5.114734 4.377855 5.054165 5.411977 5.537331 6.184331 4.422976 5.145321 4.791133 5.112720 5.401423 6.392883 4.661299 
0.129523 0.083860 0.489642 0.382911 1.210320 0.580865 0.704411 1.300102 1.697787 1.885488 2.333491 2.028965 2.495342 3.641471 3.688970 4.200180 3.653347 4.050603 3.396343 3.491830 3.159745 3.093572 4.648880 4.247653 4.240030 3.542763 3.303034 3.399324 3.613684 3.943535 2.648806 3.877983 4.249883 4.074841 3.629766 4.285676 4.200180 3.321769 4.166372 5.431823 4.343119 3.610811 3.643994 3.750413 3.588079 5.335124 3.493739 3.482513 4.859880 4.483894 4.583968 4.166807 2.296142 3.525308 4.256033 3.641440 2.484295 3.982168 4.163070 3.416952 3.674386 2.829004 4.393962 2.864160 3.876008 3.335395 3.116576 4.338461 4.789915 4.614985 3.491668 3.885341 4.379329 3.630655 3.307857 2.717232 3.902277 3.180106 3.538989 4.094547 3.604858 5.056560 4.452407 3.692219 2.910904 4.629964 3.688480 3.131069 4.089357 2.679733 4.983155 4.344730 4.281714 5.062612 2.576863 3.808988 2.996593 4.665183 4.261004 4.532179 3.728513 3.642248 2.981253 3.282091 4.160451 2.476736 4.818821 3.620724 3.582196 3.876077 4.344023 4.220748 4.392863 2.374536 3.147897 2.841253 3.811671 3.394250 3.789032 3.072885 4.209532 4.273866 3.475760 3.854665 4.405932 3.827534 3.715292 4.058160 
0.376476 0.240526 1.058052 0.810148 1.471309 1.097898 0.882534 1.842201 2.456189 3.190459 2.991830 2.424809 3.832027 3.705516 4.634360 5.787642 4.446830 4.709713 4.718946 4.144527 4.356925 4.225150 6.572663 5.217410 5.418575 4.432724 4.335298 4.714671 4.712672 5.272686 3.215547 4.135714 5.947692 4.294207 4.401316 5.276510 5.647496 4.471822 4.940052 5.683158 6.596490 4.959239 5.297732 3.355596 4.093225 6.620175 4.617142 5.931592 4.834828 4.881225 6.207367 6.282576 3.707989 5.631022 5.350510 6.071702 3.467159 5.292623 5.795073 4.574090 4.392758 3.079171 5.306151 3.255206 4.364391 3.762285 3.950887 5.137910 5.631912 6.187220 5.120938 4.086215 5.585207 5.329991 3.899018 3.435178 5.817638 2.948820 5.571106 4.815265 5.102519 5.964182 4.660491 5.359322 3.774645 5.492688 4.354477 4.585817 4.128005 3.759470 6.158903 4.729451 5.545362 5.205847 3.969102 5.274691 4.763714 5.359034 4.099484 4.462008 4.391029 4.820027 5.194162 3.299020 5.556136 4.206552 5.520098 4.635569 4.872548 5.309971 5.035658 6.031972 4.623959 4.674847 5.003919 4.469582 4.718056 5.089633 5.748027 5.807027 5.415904 5.563565 4.327046 4.799457 5.901306 4.716586 4.952313 5.746155 
0.634127 0.228177 0.311579 0.497049 1.041313 0.728668 0.756999 1.238838 2.006974 2.335623 1.756956 1.735879 2.583947 2.319229 2.229725 3.407362 2.766723 3.695565 3.391753 4.122488 3.099112 3.946562 4.627234 3.068727 4.567267 3.170439 3.925266 3.740917 3.139615 3.682754 3.321165 3.460904 4.251809 3.659821 3.061090 4.314847 4.208368 3.773120 3.419399 4.367450 4.146409 2.997913 3.224535 4.035391 3.326402 5.162563 3.808408 3.779992 3.547994 3.503107 3.386540 3.939947 3.432535 4.560502 3.726635 3.897353 2.503912 3.222108 4.632686 3.450799 4.677543 3.230728 4.501014 3.564200 3.397820 4.219805 3.660888 4.277097 4.353992 4.149956 3.248102 3.656857 4.147025 4.344390 3.473983 3.137467 3.228337 3.331089 4.340724 3.706145 4.606565 4.524086 3.875305 4.703945 2.997580 4.261855 2.979588 4.038388 3.549042 2.143142 3.913407 3.889759 4.757665 4.469727 3.063946 3.220618 3.179251 4.442918 3.446912 3.378137 3.614429 4.745489 3.415981 3.142634 3.877064 3.198713 3.899290 3.570357 4.145087 3.064617 3.609762 4.196267 3.759095 2.401710 3.760443 3.062394 4.246250 3.164187 4.584923 3.978437 4.209915 3.870223 3.638492 3.547569 3.854581 3.593682 4.151717 4.258742 
0.007472 0.109616 0.855250 0.629113 1.228347 1.015244 1.024870 1.877384 2.392869 2.608724 3.724332 2.060352 3.809472 3.784517 4.452216 4.806361 4.603362 4.658291 5.760659 4.906296 4.815842 4.174511 7.442835 5.320190 5.496280 5.034312 4.484775 5.233764 4.555442 5.597890 4.083330 4.033433 6.666080 5.219757 4.642007 6.127006 5.440103 4.963588 4.913599 6.095134 6.243871 5.791312 5.914848 4.534864 4.709927 7.492554 4.778504 5.272807 4.929276 5.401502 5.679050 7.073315 3.659500 5.834863 6.066856 5.648767 4.081430 4.536481 5.992929 4.692241 4.804964 3.829855 6.173458 3.610522 4.833555 4.746694 4.421821 6.312232 5.919189 6.202407 5.989018 4.632894 5.336788 5.571232 3.711253 4.593694 5.227563 3.699031 5.509843 5.359671 6.064311 6.090055 4.785537 5.770622 4.672138 6.920677 4.429974 4.202975 5.075037 4.462209 5.777205 5.812130 6.055099 5.032673 4.911924 5.880673 5.027405 5.767637 4.753959 5.505414 5.234236 5.519017 5.551629 4.604780 7.269479 4.377879 6.384111 5.008780 5.783302 5.445650 5.138244 6.249289 4.715374 4.040710 4.655960 4.039147 6.241573 4.896722 5.859928 5.679652 6.231574 6.616873 4.922689 5.672459 5.961869 5.233529 5.730462 6.199446 
0.615577 0.316738 1.214155 0.967498 1.803879 1.210817 1.417585 2.498370 2.378970 3.154718 3.407713 2.821027 4.522873 3.709486 3.396025 5.091610 4.009581 4.813833 5.653622 5.307755 4.530710 6.443358 7.154869 4.418818 5.842306 5.715214 5.934649 5.779916 4.952765 5.746908 5.467342 5.842303 7.547213 6.117877 4.653646 5.846505 6.013495 5.225290 5.134044 6.574362 7.174684 5.102414 5.799441 6.082609 5.856447 7.514575 6.415936 6.868581 5.406713 4.768437 5.488104 6.035924 5.163063 6.720675 6.856091 5.885262 3.975964 4.183110 7.800716 5.215282 6.332128 5.924522 6.115543 4.740737 6.324710 5.792627 5.459308 6.995709 6.090780 6.171090 6.441425 5.479062 6.111224 4.847943 4.363536 4.731372 5.062209 5.204390 6.890131 6.302751 7.391273 6.765901 5.168164 7.481132 5.406538 6.378512 4.825263 6.025849 5.240651 4.378416 6.173020 6.304120 6.881338 6.485763 5.164301 5.573927 5.309544 6.646845 5.939871 5.952435 5.606746 6.433455 6.484168 4.749237 6.904374 4.086119 5.463137 5.147110 6.253713 6.508371 5.718394 6.858228 5.036983 4.084082 5.805657 5.219226 5.790694 4.944040 6.443230 6.326006 7.546735 6.352311 6.752599 5.780820 5.883988 6.833516 6.853769 6.797098 
0.406807 0.239951 0.953111 0.646686 1.249436 0.777153 0.607205 1.424260 1.603950 1.617303 2.089221 1.903281 2.414641 2.940205 3.501840 3.564710 2.705389 3.512043 3.739558 4.197718 4.006773 3.750105 5.675746 4.189947 3.334934 4.040853 3.011870 4.295053 4.491895 3.339316 3.664091 4.121711 3.832703 4.983406 3.917053 4.981450 5.253119 3.997252 3.785573 4.205433 5.250268 4.380066 4.805523 4.181328 3.493192 5.519895 3.708596 5.035888 4.226934 4.762659 5.024128 5.108091 2.905583 4.757246 5.087381 4.464798 3.618821 4.519727 4.327506 4.315569 4.420866 4.187376 5.207359 3.825462 3.704801 3.830387 4.001769 5.369456 4.920118 5.484127 4.692260 3.784865 4.630205 4.519740 3.623128 2.425948 4.321169 3.076752 4.477427 4.637531 4.250979 5.556354 4.013426 5.202036 3.317428 4.917079 3.856549 3.757212 2.976847 3.200807 5.642644 5.238703 5.234149 4.773194 3.848266 3.553197 4.302958 3.990571 3.629145 4.132001 3.843065 5.206002 4.032591 3.781496 4.771654 3.653030 4.565466 4.002280 4.023307 3.749553 2.907445 5.164387 3.362630 2.669385 3.794624 3.842136 4.896509 4.494096 5.427140 4.165134 5.261030 4.844405 4.336399 3.954124 4.379838 4.042551 4.942428 4.564542 
